id,price,bedrooms,bathrooms,sqft_lot,floors,waterfront,view,condition,sqft_basement,yr_built,yr_renovated,sqft_living15,sqft_lot15,Scored Labels
1760650290,313200.0,3,2.5,4197,2.0,0,0,3,0,2013,0,2300,4178,440655.3549092138
4017050820,569999.0,3,2.5,13880,2.0,0,0,3,0,1990,0,2780,15318,639804.6887049918
5634500201,470500.0,4,2.25,14000,1.0,0,0,3,350,1958,0,1690,14444,437753.95124607836
2827100070,290000.0,4,1.0,8184,1.5,0,0,3,0,1949,0,1220,660,427349.0612208883
5469700052,275000.0,3,1.5,16200,1.0,0,0,3,0,1970,0,1650,13950,251422.39219213222
5230300280,270000.0,3,1.0,9514,1.0,0,0,3,0,1969,0,1010,9514,241323.399131578
203101530,475000.0,2,2.0,54450,2.0,0,0,3,0,1983,0,2280,29918,543663.8575894057
6450302545,443000.0,3,1.0,5460,1.5,0,0,4,0,1931,0,1390,5500,412672.81698074035
3824100246,460000.0,4,2.75,9676,1.0,0,0,3,700,1979,0,2120,9585,437655.12966491986
3374300070,334000.0,4,1.5,9360,1.5,0,0,3,0,1970,0,1480,8155,305687.8606897602
424069250,785000.0,4,2.75,69415,1.0,0,0,4,530,1989,0,2770,24361,611116.4973006073
1782000160,356700.0,2,1.0,5000,1.0,0,0,4,360,1942,0,990,5250,305035.6040832632
1454100260,357000.0,3,1.0,6450,1.0,0,0,3,0,1948,0,1550,6898,291152.02836298104
2724049076,470000.0,4,1.0,18224,1.5,0,0,4,590,1911,0,1800,7080,508320.0860162487
1240700170,1017100.0,4,3.75,19290,2.0,0,0,3,0,2002,0,4020,13250,1515516.92400221
3530200020,790000.0,4,2.5,36893,2.0,0,0,3,0,1986,2007,3020,36444,884597.0403570258
8820901670,971000.0,5,3.5,10140,2.0,0,0,3,1040,2005,0,2010,8400,846031.1549759192
1421069123,214000.0,3,1.0,9147,1.0,0,0,4,0,1900,1965,1600,9700,259966.7407485509
2314300170,405000.0,4,2.5,6667,2.0,0,0,3,0,1997,0,2250,6165,415896.0296830192
1523049207,220000.0,4,2.0,8043,1.0,0,0,3,850,1954,0,1540,13260,363076.42950523825
4031000250,150000.0,3,1.0,9612,1.0,0,0,3,350,1962,0,1310,9812,288090.4656404315
2391600335,804000.0,4,2.5,5060,2.0,0,0,3,0,2005,0,900,5060,325630.25418658886
6858700225,199950.0,3,1.75,6225,1.0,0,0,4,0,1949,0,1760,9496,449339.2978182679
2344300122,900000.0,3,3.25,7215,1.0,0,0,4,850,1980,0,2180,8931,517080.0006831388
4202400078,335000.0,2,1.0,7000,1.0,0,0,3,0,1968,0,1540,6000,299341.097237549
3892500070,1480000.0,3,3.5,26000,2.0,0,0,3,0,1991,0,3770,26000,1208704.5026928154
8830400135,264950.0,3,1.5,11599,1.0,0,0,3,400,1967,0,1580,9760,293111.1332348625
2877104265,1062000.0,4,2.75,4000,1.5,0,2,5,880,1928,0,1600,4000,724395.9102047902
5469500180,366400.0,4,2.25,14383,1.0,0,0,4,770,1977,0,2030,11500,402283.73086068785
5318100645,1570000.0,4,3.75,5850,2.0,0,0,5,670,1927,0,2940,5573,1649947.2119135985
3451000442,257500.0,3,1.5,12500,1.0,0,0,3,0,1962,0,1210,12500,269741.7839526321
461002025,501000.0,2,2.0,2500,1.0,0,0,4,530,1926,0,1160,5000,488910.9587850925
9285800590,565000.0,3,1.0,4108,1.5,0,0,5,0,1928,0,1680,4467,540496.4116123925
6908200080,667000.0,3,1.5,8100,2.0,0,0,3,0,1907,0,2210,8100,623747.2785116634
7454001075,240000.0,2,1.0,10920,1.0,0,0,3,0,1942,0,900,7425,224864.49096898516
4459800075,710000.0,3,2.0,4923,1.0,0,0,4,1070,1928,0,1470,4923,579302.0085295236
8151600973,375000.0,4,2.5,7245,2.0,0,0,3,0,2007,0,1830,8900,508458.8883794897
1974200020,450000.0,4,1.75,9752,1.0,0,0,3,0,1964,0,2040,9964,400716.9050669928
7977200945,425000.0,3,1.0,5100,1.0,0,0,3,140,1946,0,1000,5100,336717.7438247639
2826079145,655000.0,5,2.5,46786,2.0,0,0,3,0,1995,0,2430,46929,589124.5227467838
1072030510,415000.0,4,2.25,12650,1.0,0,0,4,510,1981,0,2150,12650,510609.7831115392
1117200190,775000.0,3,2.5,74390,2.0,0,0,3,0,1998,0,3240,109771,756038.570138627
4166800080,340000.0,4,2.5,7316,2.0,0,0,3,0,2007,0,2724,7357,624515.9022942167
1282300995,365000.0,3,2.25,915,2.0,0,0,3,250,2007,0,1500,1215,410377.04851541156
3226059083,800000.0,3,1.75,75794,1.0,0,0,3,0,1958,0,1870,11020,415822.09249720204
567000381,378000.0,2,1.5,853,2.0,0,0,3,160,2009,0,1130,1270,358483.3740413383
2919200665,734000.0,3,1.75,3840,1.5,0,0,5,0,1910,0,1140,3840,451441.26659254037
7520000020,244000.0,4,1.0,8960,1.0,0,0,3,0,1943,0,1160,7680,239384.6561758611
8091670070,328000.0,4,2.5,5388,2.0,0,0,3,0,2009,0,2140,5086,410396.62606968
3438500339,276000.0,3,1.0,5000,1.0,0,0,3,0,1960,0,1140,5000,300179.09832564124
6821101870,524000.0,3,1.75,5520,1.0,0,0,4,780,1944,0,1470,6000,499338.77145475807
4345000510,325000.0,3,2.5,8518,2.0,0,0,3,0,1996,0,1770,7570,375986.99323004874
3723800415,425000.0,2,2.0,6677,1.0,0,0,3,570,1952,0,2020,7642,484328.16203072004
7202330530,479000.0,3,2.5,3322,2.0,0,0,3,0,2003,0,1650,3446,436254.7300315331
8029550020,431000.0,4,2.5,6087,2.0,0,0,3,0,2001,0,1770,5907,441453.27354076895
7308900100,401000.0,4,1.0,5753,1.5,0,0,3,0,1947,0,2170,6075,480573.5878576523
7212650990,334950.0,4,2.5,7846,2.0,0,0,3,0,1992,0,2380,7914,431614.56286396383
114101540,415000.0,3,1.0,19210,1.0,0,0,3,260,1949,0,1780,14469,322481.8077007254
2255500123,747450.0,3,2.5,1339,2.0,0,0,3,700,2014,0,1630,2670,536828.7052453039
2172000750,160000.0,2,1.0,9350,1.0,0,0,3,0,1918,0,1780,9306,286474.1946289883
7424700145,1190000.0,3,3.5,3333,3.0,0,0,3,580,2008,0,2790,5000,668330.8205999733
5693501028,610000.0,3,2.5,1331,3.0,0,0,3,0,2007,0,1450,5270,449210.73341336433
8682262260,515000.0,2,1.75,5570,1.0,0,0,3,0,2005,0,1810,5178,431997.81432218506
2337000150,230000.0,3,1.5,9630,1.0,0,0,3,0,1967,0,2010,9630,374013.48921213107
1525059198,1185000.0,3,2.25,40946,2.0,0,0,5,0,1978,0,3030,42253,807810.5968075388
1325059083,830000.0,4,2.5,50662,1.0,0,0,3,420,1978,0,2090,10599,499158.83757218835
2475200370,350000.0,3,2.5,5996,2.0,0,0,3,0,1986,0,1660,4504,421294.15410361934
9578500510,409950.0,3,2.5,5080,2.0,0,0,3,0,2013,0,2879,5232,462073.0883804439
4217400680,1020000.0,4,3.0,4800,1.5,0,0,5,930,1928,0,2260,4800,876956.9227788562
3876000120,390000.0,5,1.75,8970,1.0,0,0,4,750,1966,0,1940,8710,423090.2526496087
9551202875,900000.0,4,2.5,4372,2.0,0,0,5,690,1935,0,2020,4372,963455.1088527516
9211010300,509900.0,3,2.5,9053,2.0,0,0,3,0,2009,0,3010,6026,556327.0966755232
567000408,400000.0,3,2.5,936,3.0,0,0,3,90,2006,0,1495,1186,461314.88865636085
3343900326,552500.0,4,3.5,10400,2.0,0,0,3,1420,2002,0,1720,4276,917369.1853180939
2025701190,295000.0,3,1.75,6559,1.0,0,0,4,350,1992,0,1520,6095,320847.4338671265
7419500200,1420000.0,5,3.25,11438,2.0,0,2,3,520,2006,0,2070,10751,902634.1033790517
1310440590,440000.0,3,2.5,6302,2.0,0,0,3,0,1997,0,2700,7500,538222.9637838864
4279900140,251000.0,4,2.0,5974,1.0,0,0,5,790,1972,0,1940,6001,428393.2533392217
8165500830,409900.0,3,2.5,1200,2.0,0,0,3,280,2013,0,1690,1760,421840.61837531213
4245400045,234500.0,3,1.75,18400,1.0,0,0,3,440,1954,0,1840,10790,427339.5924154473
4358700186,275000.0,3,2.25,1488,3.0,0,0,3,0,2009,0,1190,1095,432374.10015228076
4312700340,178000.0,4,1.5,11163,1.5,0,0,4,0,1970,0,1200,11163,304665.5689863734
8856950240,322500.0,4,2.5,6753,2.0,0,0,3,0,1994,0,1820,7107,341392.3229168883
7437100210,315000.0,3,2.5,6368,2.0,0,0,3,0,1993,0,1780,6597,346615.0652789221
3905040060,477500.0,3,2.0,5146,2.0,0,0,3,0,1991,0,1950,5146,447782.9759921385
3235100080,260000.0,2,1.0,7906,1.0,0,0,4,0,1948,0,990,7906,245400.44213086876
8820902549,718000.0,3,1.75,3446,2.0,0,0,3,0,1949,1991,1610,6670,428454.67212332814
7760400210,255000.0,3,2.0,8454,1.0,0,0,3,0,1994,0,1310,8454,263424.025156304
8651443360,195700.0,3,1.0,5200,1.0,0,0,5,0,1976,0,1690,5200,364413.68423658615
7880020030,725000.0,4,2.5,35201,2.0,0,0,4,0,1987,0,2990,35416,678033.5204820484
9526600710,759900.0,4,2.5,5639,2.0,0,0,3,0,2008,0,3000,4587,562357.2724973082
3630020430,420000.0,3,2.5,1445,2.0,0,0,3,310,2005,0,1470,1525,427602.3860829915
7715600050,385000.0,3,1.75,5950,1.0,0,0,4,780,1944,0,1320,7830,384400.56971796346
3751606606,262500.0,3,1.75,26831,1.5,0,3,5,768,1908,0,1980,15794,618296.3223743008
629811600,672800.0,4,2.5,10533,2.0,0,0,3,0,1997,0,2760,8603,628886.8387541898
8651540040,549000.0,3,2.25,10961,2.0,0,0,3,0,1981,0,2000,10706,438312.85127305466
5469700060,264500.0,3,1.75,16200,1.0,0,0,3,0,1976,0,1650,8680,244792.8819139441
7227801581,305450.0,3,2.5,3573,2.0,0,0,3,0,2013,0,1500,11089,387894.9972228306
4022900077,615000.0,4,2.75,15450,1.0,0,0,3,950,1978,0,2750,10620,653917.3943276714
4174600391,393000.0,5,2.0,5054,1.0,0,0,4,910,1970,0,1180,5628,397676.30344159895
7787920180,534950.0,5,2.5,10572,2.0,0,0,3,0,2006,0,2890,9090,613336.4711899569
3216900060,390000.0,4,2.5,8548,2.0,0,0,3,0,1993,0,1970,6818,388498.04556999844
4051100230,240000.0,3,1.0,7000,1.0,0,0,4,0,1978,0,1850,7904,293257.06570604583
6820100010,415000.0,4,2.0,2970,1.0,0,0,4,800,1923,0,1690,3801,599722.1885428722
7710100083,225000.0,3,1.0,8437,1.0,0,0,5,0,1987,0,1420,8500,246291.99673266517
8825900310,730000.0,4,2.5,4080,1.5,0,0,4,300,1921,0,1980,4080,763386.3399981655
2895600095,550000.0,3,2.5,6328,2.0,0,0,3,0,2001,0,1600,6180,377663.0547381102
7227500830,151000.0,2,1.0,4222,1.0,0,0,4,0,1942,0,860,4785,284732.06833944435
8691400010,830000.0,4,3.25,7809,2.0,0,0,3,0,2004,0,3100,6465,779835.7925672837
4237901345,825000.0,4,3.25,4477,2.0,0,0,3,810,2006,0,1830,4920,890470.1523729864
3885802134,880000.0,4,2.5,3436,2.0,0,0,3,0,2013,0,1780,5772,448330.283793338
1736800920,475000.0,3,1.75,7840,1.0,0,0,3,0,1966,0,2050,7644,386906.9436559358
7576700131,850000.0,3,2.25,3707,2.0,0,0,4,600,1919,0,2030,4850,764044.2816118937
2125410210,430000.0,3,2.25,6527,2.0,0,0,4,580,1987,0,1950,9675,426560.55274106347
8691410310,680000.0,4,2.5,6012,2.0,0,0,3,0,2005,0,3210,6005,627247.5011586536
1402970020,440000.0,4,2.5,5085,2.0,0,0,3,0,2011,0,2502,5707,432896.46455871116
1923000160,905000.0,4,3.5,14486,2.0,0,0,3,630,1997,0,3680,14486,979924.3363572591
9264901680,188000.0,3,1.75,7350,1.0,0,0,2,0,1979,0,1840,7673,269852.35789854906
1311600020,285000.0,4,2.5,7350,1.0,0,0,4,920,1965,0,1450,7305,376647.8794141554
2767704251,514700.0,3,3.25,1072,2.0,0,0,3,250,2008,0,1160,1266,443399.2999083716
5437810320,269950.0,3,1.5,7560,1.0,0,2,4,630,1975,0,1950,8941,384556.2127952913
7697870350,259000.0,3,2.0,5909,1.0,0,0,3,600,1986,0,1870,7887,361790.79389142466
8927600100,925000.0,3,2.5,7000,2.0,0,0,5,850,1943,0,1800,6435,692970.1668736787
4058801310,287000.0,2,1.0,6900,1.0,0,2,3,0,1952,0,1910,7194,432735.3263127944
5706300020,473000.0,3,2.25,12309,2.0,0,0,3,0,1987,0,2030,13963,437854.4210538539
7695500240,345000.0,3,2.25,15003,2.0,0,0,3,0,1984,0,2070,15203,449193.2783454744
4353700200,501000.0,2,1.75,7523,1.0,0,0,3,640,1962,1980,2090,7523,448080.55490250397
4136920030,347000.0,4,1.5,10026,2.0,0,0,3,0,1996,0,2420,11900,502677.7380326658
4197400043,330000.0,3,1.5,10250,1.0,0,0,4,0,1955,0,1990,11084,442653.7318478625
9274204100,462500.0,4,1.0,4500,1.5,0,0,2,0,1905,0,1920,6000,392839.0165404921
1775801090,465000.0,4,2.25,20349,1.0,0,0,5,480,1977,0,1270,12800,395929.32008551026
8018600980,187250.0,2,1.0,14700,1.0,0,0,5,0,1926,0,1320,14700,243653.69075520016
6126500060,329950.0,3,1.75,5969,1.0,0,2,3,1000,1971,0,2090,5500,534366.1197474004
1377800010,517500.0,3,1.0,7000,1.0,0,0,3,0,1943,0,1350,7000,298859.40528445906
5451100490,884900.0,7,4.75,10800,1.5,0,0,3,0,1967,0,2310,10910,807787.5886976941
722059233,327500.0,3,2.5,12027,2.0,0,0,3,0,1991,0,2090,12666,454732.40890757507
8952900204,810000.0,5,3.5,9600,2.0,0,0,3,1000,1998,0,2030,9600,809718.901867634
3325069129,525000.0,3,2.25,40510,2.0,0,0,3,780,1979,0,2380,33450,479312.39878813253
3975400260,749500.0,4,2.75,3840,1.5,0,0,4,880,1922,0,1420,4000,605277.8941851399
7631800025,1035000.0,4,3.25,11240,2.0,0,3,4,1020,1960,2001,2412,19499,1192914.6991302886
7518503335,475000.0,2,1.0,3825,1.0,0,0,3,630,1929,0,1460,3825,472694.4535186291
8127700132,1236300.0,5,3.5,4628,2.0,0,0,3,760,2001,0,2060,4640,709977.7850970118
1722059326,269000.0,3,2.0,7136,1.0,0,0,3,0,2003,0,1210,5765,309136.43268537504
4045100075,2400000.0,4,4.25,15188,2.0,0,2,3,1800,1999,0,3470,16201,1784394.1304186452
3530410081,216500.0,2,1.75,4482,1.0,0,0,4,0,1980,0,1390,4680,355612.7600063813
1545803390,252000.0,3,2.5,8284,2.0,0,0,3,0,1989,0,1550,8284,314375.60705836554
6082400152,325000.0,3,2.25,9646,1.0,0,0,3,0,1966,0,1580,9488,371357.2411506346
2423039134,387500.0,4,1.75,9900,1.0,0,0,3,1150,1957,0,1960,9900,475104.08499161416
399000025,265000.0,3,1.0,5967,1.0,0,0,3,0,1954,0,1360,6052,281835.87132854504
1929300052,740000.0,3,2.5,3000,2.0,0,0,3,670,2002,0,2200,3300,524633.7987410583
686300420,590000.0,4,2.5,7875,1.5,0,0,4,0,1966,0,1600,7875,409560.60344472487
3500100208,290000.0,3,1.0,8200,1.0,0,0,3,430,1953,0,1420,8200,318208.8224222673
537000416,250000.0,3,2.0,7900,2.0,0,0,4,0,1953,0,1250,15600,358388.392863286
324069015,875000.0,4,3.5,108464,2.0,0,2,4,0,1979,0,2340,4938,908092.7343195848
5049800005,447000.0,2,1.0,8380,1.0,0,0,3,0,1953,0,1290,8025,311022.91489364073
4137070030,272000.0,3,2.5,6608,2.0,0,0,3,0,1994,0,2150,7495,416545.0682284266
5583200345,422000.0,2,1.0,4000,1.0,0,0,4,0,1926,0,1120,5038,370237.8982720902
3432501395,551000.0,4,2.75,5988,2.0,0,0,3,0,2014,0,1170,8147,546138.155598437
424069264,749000.0,4,2.5,18199,2.0,0,0,3,0,1998,0,2930,33976,722309.0638606953
2892600056,216000.0,2,1.0,12500,1.0,0,0,4,0,1953,0,1270,10798,292833.6049866114
3451000206,340000.0,3,1.75,13260,1.0,0,0,3,900,1948,0,1640,13260,418644.59220223443
1545805490,190000.0,3,2.0,7625,1.0,0,0,3,0,1987,0,1420,7500,257872.45732973667
11501330,795000.0,3,3.5,10223,2.0,0,0,3,630,1994,0,3120,9735,706760.5651016294
3456000160,800000.0,3,2.25,11824,1.0,0,0,4,930,1972,0,2750,11491,729739.8619075476
5198600005,195000.0,3,1.5,7800,1.0,0,0,4,0,1958,0,1390,8415,307238.3563918112
3630120970,770000.0,3,3.25,5000,2.0,0,0,3,0,2006,0,2670,4907,667280.9818028959
5422560930,453000.0,3,2.5,3900,2.0,0,0,3,0,1977,0,1750,5700,417692.9295705915
6300000287,410000.0,3,1.0,5060,1.0,0,0,4,500,1956,0,1130,5693,323177.53809913923
9221400335,570000.0,4,1.75,5080,1.0,0,0,5,1170,1924,0,1270,3270,547506.0098135542
9268850040,484000.0,3,2.25,1425,3.0,0,0,3,80,2009,0,1620,1237,509627.5346377669
7657000540,260000.0,4,1.0,7980,1.5,0,0,3,0,1944,0,1210,7920,274106.21316044073
6380500135,326100.0,2,1.0,7683,1.0,0,0,3,0,1942,0,1370,7695,286965.18177549425
1604600095,362000.0,5,3.0,3000,2.0,0,0,3,0,1998,0,1670,3000,499225.3084931811
1085623560,442515.0,4,2.5,4875,2.0,0,0,3,0,2014,0,2815,4900,511726.7115592781
3501100050,125000.0,3,1.0,4800,1.5,0,0,1,0,1916,0,1230,4800,352563.6193049701
6071700160,603500.0,6,2.75,8400,1.0,0,0,5,1110,1962,0,2280,8400,675173.1978648448
3578600045,490000.0,4,2.5,37451,2.0,0,0,3,0,1995,0,2242,13125,498165.29608693696
3013300980,640500.0,3,1.0,4505,1.0,0,2,4,0,1919,0,1380,4505,455861.96704867086
1771000690,305000.0,3,1.0,11776,1.0,0,0,3,0,1968,0,1160,10050,231509.2860025842
414100280,336000.0,2,1.0,7200,1.0,0,0,4,0,1949,0,1180,7200,255983.5202156931
6371500120,325000.0,2,1.0,4800,1.5,0,0,2,0,1912,0,1440,4800,447330.9638710539
2155000290,550000.0,3,2.25,9600,1.0,0,0,4,500,1967,0,1720,9600,373288.7197893008
1422300140,454000.0,3,2.5,43733,2.0,0,0,3,1000,1991,0,1730,43548,473061.21777983743
1328300820,329000.0,3,1.75,7000,1.0,0,0,4,620,1977,0,1880,7200,361963.7804652992
7625703800,560000.0,3,2.0,6000,1.0,0,0,5,0,1943,0,1230,6000,389209.97574812715
1193000220,689800.0,2,1.75,3125,1.0,0,0,3,280,1950,0,1730,5966,459404.4406581079
1781500385,296500.0,3,1.0,5100,1.0,0,0,3,0,1948,0,1380,7140,287283.68222303374
8682280490,431500.0,2,2.0,4866,1.0,0,0,3,0,2005,0,1365,4784,399399.94259559055
7785000220,725000.0,3,2.0,12262,1.0,0,0,4,0,1964,0,2900,12372,688860.6783583915
4055701200,1955000.0,4,2.75,7898,1.0,1,4,4,1560,1963,0,2630,13868,979871.3288589828
7016300050,420000.0,4,2.5,8100,1.0,0,0,3,880,1973,0,1770,8071,393522.2337793604
567000672,342000.0,3,3.0,1251,2.0,0,0,3,220,2003,0,1780,7715,397029.07618347055
2781250970,250000.0,2,1.75,4023,1.0,0,0,3,0,2005,0,1370,3570,345254.8981653057
7454001125,400000.0,4,3.0,7035,2.0,0,0,3,0,1942,1993,1060,6300,548109.6683835693
2937300050,988990.0,4,4.75,6303,3.0,0,0,3,0,2014,0,3570,6285,1574073.0115328692
7987400356,255000.0,2,1.0,2500,1.0,0,0,3,450,1910,0,1540,3000,442883.9830481629
2346800461,1120000.0,5,1.5,6660,2.0,0,3,4,200,1954,0,2460,9000,703958.72729219
2061100390,475000.0,2,2.0,3720,1.5,0,0,3,0,1983,0,1490,4308,389207.48753338924
8691410060,750000.0,4,2.5,7465,2.0,0,0,3,0,2004,0,3100,5587,583294.5928170515
3886902870,800000.0,4,2.5,7200,1.0,0,0,3,1300,1952,2013,1950,8520,676950.0707402959
1939110310,722080.0,3,3.25,7650,2.0,0,0,3,1340,1988,0,2280,8515,894003.7984585643
1841400150,346000.0,5,1.0,30456,1.0,0,0,4,440,1964,0,2420,35647,422116.198459039
1370800515,2950000.0,4,4.25,5884,2.0,0,1,3,1240,2010,0,2570,6000,1521407.5211684518
421000215,208000.0,2,1.0,5100,1.0,0,0,4,0,1953,0,970,5811,248819.23031178355
7760400470,278000.0,3,2.0,7789,1.0,0,0,3,0,1994,0,1470,8670,271540.3961330379
2817260130,622500.0,5,2.75,23760,2.0,0,0,4,1130,1975,0,2520,36720,540482.4121270134
8138870470,494815.0,3,2.5,2091,2.0,0,0,3,0,2014,0,1630,1546,415399.79995149036
3761700251,600000.0,4,2.0,38141,1.0,0,0,3,0,1960,0,3180,11760,747983.1487283758
2225079030,180000.0,2,1.0,87991,1.5,0,0,3,0,1946,0,1940,392040,341303.3546371373
739500050,260000.0,3,2.25,9680,1.0,0,0,4,620,1961,0,1500,9516,392452.16881420586
3423600065,540000.0,3,1.0,4160,1.0,0,0,4,0,1925,0,1580,3680,472949.72320327914
4139900050,1468000.0,4,3.25,34460,2.0,0,0,3,0,1988,0,4760,34460,1549043.9057773035
7853340660,382000.0,2,2.5,2710,2.0,0,2,3,0,2008,0,1760,2992,488564.92241846514
4171200025,299950.0,3,1.5,8951,1.0,0,0,3,640,1958,0,2000,8319,410192.96754663374
207700050,588000.0,5,3.0,4464,2.0,0,0,3,0,2007,0,2450,4221,446008.6745393932
2856100250,735000.0,4,2.5,2550,3.0,0,0,3,0,2004,0,1270,3060,576848.7016417691
9126100487,408000.0,3,3.0,1473,2.0,0,0,3,380,2000,0,1720,1976,504952.0847888408
6699940140,352000.0,4,2.5,5015,2.0,0,0,3,0,2004,0,2470,5100,447200.3616175213
2225300149,323000.0,4,1.75,8114,1.0,0,0,4,0,1963,0,1940,7208,392396.1564287691
8682300640,740000.0,2,2.5,8678,1.0,0,0,3,0,2008,0,2170,5890,602621.8229029716
8581200160,193000.0,3,1.5,7000,1.0,0,0,4,0,1977,0,1630,7500,295404.75594827713
6204050080,555000.0,3,2.5,4270,2.0,0,0,3,510,2006,0,2720,12523,690012.0750819823
1022059161,454000.0,4,2.25,39000,2.0,0,0,3,0,1979,0,2270,66647,520939.46447028196
1673000240,290000.0,4,2.5,7292,2.0,0,0,3,0,2005,0,2495,7489,481791.37795931834
2172000846,248000.0,4,2.0,13510,1.0,0,0,3,1040,1950,0,2010,11625,494102.90824788564
1254200015,625000.0,3,2.5,5500,1.5,0,0,3,980,1910,0,1790,5355,630666.5604427629
4077800026,715000.0,4,1.75,7200,1.0,0,3,5,1650,1947,0,2450,6200,832555.7981085314
7399200770,417400.0,3,3.0,12285,1.0,0,0,4,0,1970,0,2610,9558,661378.1003681492
624069003,829000.0,4,2.75,59677,1.0,0,2,4,1360,1973,0,2930,42489,736008.2781565794
8081020330,1320000.0,4,3.25,11843,1.0,0,3,3,1200,1989,0,3910,13247,1354892.210568689
1222069094,385000.0,3,1.75,155073,1.0,0,0,4,0,1969,0,1560,50965,381708.12366775825
3888100128,968933.0,4,3.5,7304,2.0,0,0,3,1050,2006,0,2470,9600,1185411.296982318
7950304075,225000.0,4,1.0,6000,1.5,0,0,3,0,1907,0,840,3030,369257.64464188745
4027700009,575000.0,4,2.5,17810,1.0,0,0,3,1420,1979,0,2500,15815,583790.6433680747
104540840,240000.0,3,2.25,5818,1.0,0,0,3,320,1986,0,1490,6031,349309.33477217855
8097000190,350000.0,3,2.5,7836,2.0,0,0,3,0,1990,2009,2340,8040,751436.4188899247
4045500130,154000.0,2,1.0,20524,1.0,0,3,3,0,1949,1989,1880,38996,427760.65661594376
7504100110,642000.0,3,2.5,10082,1.0,0,0,3,0,1987,0,2740,10854,592481.2847425209
4045800040,715000.0,4,2.5,10000,1.0,0,0,5,710,1974,0,2480,9875,632656.1373690555
1518000290,325000.0,3,2.75,4007,2.0,0,0,3,0,2001,0,1770,3799,436324.44988578674
2591760070,503000.0,3,2.5,4882,2.0,0,0,3,0,1999,0,2190,7055,431225.41306838207
3447000030,510000.0,3,2.0,11995,1.0,0,0,4,0,1965,0,2690,12650,591044.8166405677
1601600167,365000.0,5,2.75,5003,1.0,0,0,3,1000,2008,0,1590,5003,508426.3203077504
8691391090,716500.0,4,2.5,6465,2.0,0,0,3,0,2002,0,3100,5929,583294.5928170515
1826049430,372500.0,4,1.75,10523,2.0,0,0,4,0,1922,0,1610,8568,500132.72444239416
7701700040,320000.0,3,1.75,30185,1.5,0,0,3,0,1976,0,1470,12465,334090.0523338228
3278602190,350000.0,3,3.25,1592,2.0,0,0,3,330,2006,0,1560,1701,452185.16815300443
7519000225,465000.0,3,1.0,3774,1.5,0,0,3,0,1900,0,1580,3860,521128.88494455226
6121000110,193000.0,3,1.5,9048,1.0,0,0,3,0,1960,0,1460,8942,283093.27456709114
2770601800,525000.0,3,1.75,6000,1.0,0,0,3,780,1944,0,1560,1734,534271.9169150931
7974200457,935000.0,5,3.0,5001,2.0,0,0,3,0,2009,0,1610,5191,477755.7212533043
6666830250,712198.0,4,2.5,4247,2.0,0,0,3,0,2013,0,2970,4685,560898.3356419298
3826500290,339000.0,3,2.25,7210,1.0,0,0,4,590,1978,0,1970,7350,373327.80207288073
7202330280,401000.0,3,2.25,2839,2.0,0,0,3,0,2003,0,1650,3093,436254.7300315331
106000044,399950.0,3,1.0,7930,1.0,0,0,3,400,1950,0,1440,8100,277644.855606508
4174600331,384000.0,6,3.0,4502,1.0,0,0,4,1120,1987,0,1160,5628,383857.51372066536
9222400935,478000.0,3,1.0,2580,1.5,0,0,3,0,1910,2014,1410,3150,443257.34590413864
3762900020,342500.0,2,1.75,7507,1.0,0,0,3,0,1982,0,1840,7500,346423.5679903097
7237300290,338000.0,5,2.5,4496,2.0,0,0,3,0,2004,0,1880,4319,392478.9570759386
9392500100,249000.0,4,2.25,9576,1.0,0,0,3,460,1962,0,1860,9576,404638.8871574998
1430800162,250000.0,3,1.0,8000,1.0,0,0,4,0,1956,0,1170,9450,276456.0769359801
3862710180,408474.0,3,2.5,2731,2.0,0,0,3,0,2014,0,1800,3265,437878.2749677271
3204300705,575000.0,2,1.0,6000,1.0,0,0,3,400,1946,0,1590,6000,393583.6466532627
686530170,458000.0,3,2.25,9900,1.0,0,0,3,700,1977,0,2170,9500,475014.43881212856
9828202215,665000.0,4,3.0,4400,1.0,0,0,5,840,1921,0,1430,4400,596253.9964499838
7430500110,1378000.0,5,3.5,12230,2.0,0,2,3,1450,2007,0,2940,13462,1359899.3202000458
5700003585,2500000.0,5,3.25,12672,2.0,0,0,4,1480,1916,0,4470,8050,2422806.3245823565
6384500035,370000.0,2,1.0,6050,1.0,0,0,3,0,1952,0,1130,6050,282826.8733497795
2769602140,499950.0,3,2.0,2500,1.0,0,0,3,630,1986,0,1630,5000,424337.4542443559
2719100115,690000.0,3,2.0,6149,2.0,0,3,3,800,1926,1989,2000,6149,659658.062092446
7017200055,560000.0,4,3.0,7570,2.0,0,0,3,0,2008,0,1770,5705,538655.1905969998
9523103590,770000.0,4,1.0,3750,1.5,0,0,4,0,1912,0,1570,3750,582359.8373081331
9430110120,737000.0,3,2.5,7800,2.0,0,2,3,0,1997,0,2300,8187,598635.6912118099
9510860560,674000.0,3,2.5,3624,2.0,0,0,3,0,2003,0,1930,3533,449163.2040647223
1336800185,1185000.0,3,2.75,5568,2.0,0,0,5,0,1905,0,2810,5568,1160222.8126823488
7852130800,435000.0,4,2.25,6355,2.0,0,0,3,0,2002,0,2480,5746,464725.77519464615
6414600321,317000.0,3,1.0,8813,1.0,0,0,3,0,1952,0,1200,7615,290563.16727476567
7853270830,445000.0,3,2.5,7934,2.0,0,0,3,0,2005,0,2310,4818,457382.6629377215
